zip,primary_city,acceptable_cities,state,county,latitude,longitude
84123,Salt Lake City,"Murray, Salt Lake Cty, Slc, Taylorsville",UT,Salt Lake County,40.65,-111.92
84124,Salt Lake City,"Holladay, Millcreek, Salt Lake Cty, Slc",UT,Salt Lake County,40.67,-111.79
84128,Salt Lake City,"Salt Lake Cty, W Valley City, West Valley, West Valley City",UT,Salt Lake County,40.7,-112.05
84129,Salt Lake City,"Salt Lake Cty, Taylorsville",UT,,40.66,-111.93
84133,Salt Lake City,"Salt Lake Cty, Slc",UT,Salt Lake County,40.76,-111.89
84138,Salt Lake City,Salt Lake Cty,UT,Salt Lake County,40.75,-111.88
84144,Salt Lake City,"Salt Lake Cty, Slc",UT,Salt Lake County,40.76,-111.89
84180,Salt Lake City,"Salt Lake Cty, Slc",UT,Salt Lake County,40.77,-111.9
84302,Brigham City,Perry,UT,Box Elder County,41.51,-112.04
84304,Cache Junction,Cache Jct,UT,Cache County,41.82,-111.99
84306,Collinston,Beaverdam,UT,Box Elder County,41.79,-112.06
84307,Corinne,,UT,Box Elder County,41.46,-112.47
84308,Cornish,,UT,Cache County,41.96,-112
84309,Deweyville,,UT,Box Elder County,41.72,-112.08
84310,Eden,Liberty,UT,Weber County,41.33,-111.79
84311,Fielding,,UT,Box Elder County,41.82,-112.1
84312,Garland,,UT,Box Elder County,41.79,-112.17
84313,Grouse Creek,,UT,Box Elder County,41.68,-113.83
84314,Honeyville,,UT,Box Elder County,41.64,-112.09
84315,Hooper,Kanesville,UT,Weber County,41.15,-112.14
84317,Huntsville,,UT,Weber County,41.28,-111.69
84318,Hyde Park,,UT,Cache County,41.8,-111.8
84319,Hyrum,,UT,Cache County,41.6,-111.72
84320,Lewiston,Cove,UT,Cache County,41.95,-111.86
84321,Logan,"Nibley, River Heights",UT,Cache County,41.7,-111.87
84324,Mantua,,UT,Box Elder County,41.48,-111.94
84325,Mendon,,UT,Cache County,41.71,-111.98
84328,Paradise,,UT,Cache County,41.48,-111.77
84329,Park Valley,,UT,Box Elder County,41.74,-113.44
84331,Portage,,UT,Box Elder County,41.89,-112.38
84332,Providence,,UT,Cache County,41.69,-111.81
84333,Richmond,,UT,Cache County,41.9,-111.81
84335,Smithfield,"Amalga, Benson",UT,Cache County,41.82,-111.87
84336,Snowville,,UT,Box Elder County,41.81,-112.87
84337,Tremonton,"Elwood, Penrose, Thatcher",UT,Box Elder County,41.69,-112.27
84338,Trenton,,UT,Cache County,41.92,-111.92
84339,Wellsville,,UT,Cache County,41.62,-111.93
84340,Willard,,UT,Box Elder County,41.35,-112.15
84341,Logan,North Logan,UT,Cache County,41.85,-111.7
84401,Ogden,"Hooper, Marriott Slaterville, Marriott-slaterville City, Mriott Sltrvl, Ms City, Msc, Roy, Taylor, West Haven",UT,Weber County,41.21,-111.97
84403,Ogden,"South Ogden, South Weber, Uintah",UT,Weber County,41.18,-111.91
84404,Ogden,"Farr West, Harrisville, Marriott Slaterville, Marriott-slaterville City, Mriott Sltrvl, Ms City, Msc, North Ogden, Plain City, Pleasant View",UT,Weber County,41.24,-112.13
84405,Ogden,"Riverdale, South Ogden, South Weber, Uintah, Washington Terrace, Washington Tr",UT,Weber County,41.15,-111.98
84414,Ogden,"Harrisville, North Ogden, Pleasant View",UT,Weber County,41.31,-111.96
84501,Price,,UT,Carbon County,39.57,-110.8
84511,Blanding,White Mesa,UT,San Juan County,37.55,-109.48
84513,Castle Dale,,UT,Emery County,39.2,-110.92
84515,Cisco,,UT,Grand County,38.97,-109.31
84520,East Carbon,,UT,Carbon County,39.51,-110.45
84521,Elmo,,UT,Emery County,39.28,-110.67
84525,Green River,,UT,Emery County,38.98,-110.65
84526,Helper,Scofield,UT,Carbon County,39.67,-111.01
84528,Huntington,,UT,Emery County,39.41,-111
84529,Kenilworth,,UT,Carbon County,39.69,-110.8
84532,Moab,Castle Valley,UT,Grand County,38.45,-109.6
84533,Lake Powell,"Bullfrog, Halls Crossing, Halls Xing, Hite, Ticaboo",UT,San Juan County,37.57,-110.32
84535,Monticello,,UT,San Juan County,37.98,-109.29
84540,Thompson,Green River,UT,Grand County,39.18,-109.49
84542,Wellington,,UT,Carbon County,39.54,-110.74
84601,Provo,,UT,Utah County,40.22,-111.69
84602,Provo,,UT,Utah County,40.22,-111.69
84604,Provo,Sundance,UT,Utah County,40.33,-111.57
84606,Provo,,UT,Utah County,40.21,-111.61
84621,Axtell,,UT,Sanpete County,39.08,-111.84
84623,Chester,,UT,Sanpete County,39.45,-111.57
84624,Delta,"Deseret, Oasis, Sugarville, Sutherland",UT,Millard County,39.29,-112.56
84627,Ephraim,,UT,Sanpete County,39.35,-111.57
84629,Fairview,Thistle,UT,Utah County,39.78,-111.44
84630,Fayette,,UT,Sanpete County,39.29,-111.8
84631,Fillmore,,UT,Millard County,39.01,-112.27
84635,Hinckley,Abraham,UT,Millard County,39.37,-112.73
84642,Manti,,UT,Sanpete County,39.25,-111.52
84645,Mona,"Rocky Ridge, Rocky Ridge Town",UT,Juab County,39.85,-111.84
84647,Mount Pleasant,Mt Pleasant,UT,Sanpete County,39.55,-111.39
84648,Nephi,,UT,Juab County,39.68,-111.83
84651,Payson,Elk Ridge,UT,Utah County,40.01,-111.73
84653,Salem,"Woodland Hills, Woodland Hls",UT,Utah County,40.02,-111.64
84654,Salina,,UT,Sevier County,38.95,-111.83
84655,Santaquin,Genola,UT,Utah County,39.99,-111.81
84660,Spanish Fork,Benjamin,UT,Utah County,40.02,-111.55
84663,Springville,,UT,Utah County,40.2,-111.47
84664,Mapleton,Springville,UT,Utah County,40.11,-111.48
84667,Wales,,UT,Sanpete County,39.44,-111.67
84701,Richfield,Venice,UT,Sevier County,38.75,-112.1
84712,Antimony,,UT,Garfield County,38.09,-112
84713,Beaver,,UT,Beaver County,38.38,-112.66
84714,Beryl,,UT,Iron County,37.87,-113.66
84717,Bryce Canyon,,UT,Garfield County,37.62,-112.17
84720,Cedar City,"Enoch, Pintura",UT,Iron County,37.81,-113.22
84721,Cedar City,Enoch,UT,Iron County,37.66,-113.19
84722,Central,,UT,Washington County,37.39,-113.63
84724,Elsinore,,UT,Sevier County,38.68,-112.14
84728,Garrison,,UT,Millard County,39.06,-113.83
84731,Greenville,Adamsville,UT,Beaver County,38.22,-112.8
84732,Greenwich,,UT,Piute County,38.45,-111.9
84733,Gunlock,,UT,Washington County,37.24,-113.79
84737,Hurricane,Apple Valley,UT,Washington County,37.13,-112.97
84738,Ivins,,UT,Washington County,37.18,-113.63
84739,Joseph,,UT,Sevier County,38.62,-112.33
84741,Kanab,"Big Water, Canyon Point",UT,Kane County,37.27,-112.23
84745,La Verkin,,UT,Washington County,37.27,-113.19
84747,Loa,Fremont,UT,Wayne County,38.4,-111.58
84751,Milford,,UT,Beaver County,38.36,-113.11
84753,Modena,,UT,Iron County,37.87,-113.86
84754,Monroe,"Austin, Central Valley, Central Vly",UT,Sevier County,38.63,-111.75
84757,New Harmony,,UT,Washington County,37.38,-113.32
84759,Panguitch,,UT,Garfield County,37.86,-112.34
84765,Santa Clara,,UT,Washington County,37.13,-113.65
84766,Sevier,,UT,Sevier County,38.55,-112.35
84770,Saint George,St George,UT,Washington County,37.18,-113.6
84773,Teasdale,,UT,Wayne County,38.23,-111.47
84774,Toquerville,,UT,Washington County,37.26,-113.27
84775,Torrey,,UT,Wayne County,38.33,-111.06
84779,Virgin,Springdale,UT,Washington County,37.3,-113.08
84780,Washington,,UT,Washington County,37.22,-113.48
84781,Pine Valley,,UT,Washington County,37.47,-113.51
84782,Veyo,Brookside,UT,Washington County,37.42,-113.72
84783,Dammeron Valley,Dammeron Vly,UT,Washington County,37.26,-113.69
84790,Saint George,St George,UT,Washington County,37.06,-113.57
85003,Phoenix,,AZ,Maricopa County,33.45,-112.07
85004,Phoenix,,AZ,Maricopa County,33.44,-112.07
85006,Phoenix,,AZ,Maricopa County,33.46,-112.05
85007,Phoenix,,AZ,Maricopa County,33.44,-112.08
85008,Phoenix,,AZ,Maricopa County,33.46,-111.98
85009,Phoenix,,AZ,Maricopa County,33.44,-112.13
85012,Phoenix,,AZ,Maricopa County,33.5,-112.07
85013,Phoenix,,AZ,Maricopa County,33.5,-112.08
85014,Phoenix,,AZ,Maricopa County,33.5,-112.05
85015,Phoenix,,AZ,Maricopa County,33.5,-112.1
85016,Phoenix,,AZ,Maricopa County,33.5,-112.02
85017,Phoenix,,AZ,Maricopa County,33.5,-112.12
85018,Phoenix,,AZ,Maricopa County,33.5,-111.98
85019,Phoenix,,AZ,Maricopa County,33.5,-112.14
85020,Phoenix,,AZ,Maricopa County,33.57,-112.05
85021,Phoenix,,AZ,Maricopa County,33.55,-112.09
85022,Phoenix,,AZ,Maricopa County,33.62,-112.05
85023,Phoenix,,AZ,Maricopa County,33.63,-112.09
85024,Phoenix,,AZ,Maricopa County,33.68,-112.04
85025,Phoenix,,AZ,Maricopa County,33.45,-112.07
85026,Phoenix,,AZ,Maricopa County,33.45,-111.97
85027,Phoenix,,AZ,Maricopa County,33.72,-112.08
85028,Phoenix,,AZ,Maricopa County,33.56,-112
85029,Phoenix,,AZ,Maricopa County,33.59,-112.1
85031,Phoenix,,AZ,Maricopa County,33.49,-112.16
85032,Phoenix,,AZ,Maricopa County,33.62,-112
85033,Phoenix,,AZ,Maricopa County,33.49,-112.21
85034,Phoenix,,AZ,Maricopa County,33.43,-112.01
85035,Phoenix,,AZ,Maricopa County,33.47,-112.19
85037,Phoenix,,AZ,Maricopa County,33.48,-112.25
85039,Phoenix,,AZ,Maricopa County,33.49,-112.28
85040,Phoenix,,AZ,Maricopa County,33.4,-112.02
85041,Phoenix,,AZ,Maricopa County,33.38,-112.11
85042,Phoenix,,AZ,Maricopa County,33.37,-112.03
85043,Phoenix,,AZ,Maricopa County,33.42,-112.2
85044,Phoenix,,AZ,Maricopa County,33.34,-112.06
85045,Phoenix,,AZ,Maricopa County,33.3,-112.1
85048,Phoenix,,AZ,Maricopa County,33.28,-112.03
85050,Phoenix,,AZ,Maricopa County,33.69,-112
85051,Phoenix,,AZ,Maricopa County,33.55,-112.13
85053,Phoenix,,AZ,Maricopa County,33.62,-112.13
85054,Phoenix,,AZ,Maricopa County,33.67,-111.95
85055,Phoenix,,AZ,Maricopa County,33.45,-111.97
85065,Phoenix,,AZ,Maricopa County,33.43,-112.05
85073,Phoenix,,AZ,Maricopa County,33.44,-112.07
85083,Phoenix,,AZ,Maricopa County,33.73,-112.14
85085,Phoenix,,AZ,Maricopa County,33.75,-112.14
85086,Phoenix,"Anthem, Desert Hills",AZ,Maricopa County,33.83,-112.11
85087,New River,Phoenix,AZ,Maricopa County,33.95,-112.07
85096,Phoenix,,AZ,Maricopa County,33.44,-112.09
85097,Phoenix,,AZ,Maricopa County,33.43,-112.15
85117,Apache Junction,Apache Jct,AZ,Pinal County,33.42,-111.54
85118,Gold Canyon,"Apache Jct, Apache Junction, Queen Valley, Superstition Mountain, Superstition Mtn, Suprstitn Mtn",AZ,Pinal County,33.34,-111.42
85119,Apache Junction,Apache Jct,AZ,Pinal County,33.38,-111.51
85120,Apache Junction,Apache Jct,AZ,Pinal County,33.4,-111.56
85121,Bapchule,,AZ,Pinal County,32.98,-111.75
85122,Casa Grande,"Eleven Mile, Eleven Mile Corner",AZ,Pinal County,32.91,-111.74
85123,Arizona City,,AZ,Pinal County,32.73,-111.67
85127,Chandler Heights,Chandler Hts,AZ,Maricopa County,33.21,-111.69
85128,Coolidge,,AZ,Pinal County,32.97,-111.49
85130,Casa Grande,,AZ,Pinal County,32.89,-111.75
85131,Eloy,Toltec,AZ,Pinal County,32.65,-111.59
85132,Florence,,AZ,Pinal County,32.95,-111.23
85135,Hayden,,AZ,Gila County,33,-110.78
85137,Kearny,,AZ,Pinal County,33.1,-110.97
85138,Maricopa,,AZ,Pinal County,33.01,-111.97
85139,Maricopa,Mobile,AZ,Pinal County,32.98,-112.11
85140,San Tan Valley,"Queen Creek, San Tan Vly",AZ,Pinal County,33.17,-111.57
85141,Picacho,,AZ,Pinal County,32.71,-111.49
85142,Queen Creek,"Chandler Heights, Chandler Hts, San Tan Valley, San Tan Vly",AZ,Maricopa County,33.16,-111.59
85143,San Tan Valley,"Queen Creek, San Tan Vly",AZ,Pinal County,33.16,-111.56
85145,Red Rock,,AZ,Pinal County,32.57,-111.36
85147,Sacaton,,AZ,Pinal County,33.08,-111.74
85172,Stanfield,,AZ,Pinal County,32.93,-111.92
85173,Superior,,AZ,Pinal County,33.28,-111.1
85178,Apache Junction,Apache Jct,AZ,Pinal County,33.42,-111.54
85190,Tortilla Flat,,AZ,Maricopa County,33.52,-111.38
85191,Valley Farms,,AZ,Pinal County,32.98,-111.44
85192,Winkelman,Dudleyville,AZ,Gila County,32.88,-110.66
85193,Casa Grande,,AZ,Pinal County,32.86,-111.83
85194,Casa Grande,,AZ,Pinal County,32.91,-111.65
85201,Mesa,,AZ,Maricopa County,33.44,-111.85
85202,Mesa,,AZ,Maricopa County,33.38,-111.87
85203,Mesa,,AZ,Maricopa County,33.44,-111.8
85204,Mesa,,AZ,Maricopa County,33.39,-111.78
85205,Mesa,,AZ,Maricopa County,33.43,-111.71
85206,Mesa,,AZ,Maricopa County,33.39,-111.71
85207,Mesa,,AZ,Maricopa County,33.45,-111.64
85208,Mesa,,AZ,Maricopa County,33.38,-111.63
85209,Mesa,,AZ,Maricopa County,33.37,-111.64
85210,Mesa,,AZ,Maricopa County,33.38,-111.84
85212,Mesa,,AZ,Maricopa County,33.33,-111.63
85213,Mesa,,AZ,Maricopa County,33.44,-111.76
85215,Mesa,,AZ,Maricopa County,33.59,-111.44
85217,Apache Junction,Apache Jct,AZ,Pinal County,33.32,-111.32
85218,Apache Junction,"Suprston Mtn, Superstition Mtn, Gold Canyon, Apache Jct, Queen Valley",AZ,Pinal County,33.35,-111.41
85219,Apache Junction,"Apache Jct, Tortilla Flat",AZ,Pinal County,33.4,-111.46
85220,Apache Junction,Apache Jct,AZ,Pinal County,33.41,-111.57
85222,Casa Grande,"Eleven Mile, Eleven Mile Corner",AZ,Pinal County,32.87,-111.73
85223,Arizona City,,AZ,Pinal County,32.74,-111.68
85224,Chandler,,AZ,Maricopa County,33.32,-111.87
85225,Chandler,,AZ,Maricopa County,33.32,-111.82
85226,Chandler,,AZ,Maricopa County,33.27,-111.94
85227,Chandler Heights,"Chandler Hts, Queen Creek",AZ,Maricopa County,33.34,-111.63
85228,Coolidge,,AZ,Pinal County,32.96,-111.52
85230,Casa Grande,,AZ,Pinal County,32.87,-111.75
85231,Eloy,Toltec,AZ,Pinal County,32.71,-111.57
85232,Florence,,AZ,Pinal County,32.96,-111.31
85233,Gilbert,,AZ,Maricopa County,33.34,-111.81
85234,Gilbert,,AZ,Maricopa County,33.36,-111.75
85236,Higley,,AZ,Maricopa County,33.33,-111.71
85237,Kearny,,AZ,Pinal County,33.09,-110.97
85238,Maricopa,,AZ,Pinal County,33,-111.93
85239,Maricopa,Mobile,AZ,Pinal County,33.02,-112.04
85240,Queen Creek,,AZ,Maricopa County,33.22,-111.53
85242,Queen Creek,"Chandler Hts, Chandler Heights",AZ,Maricopa County,33.22,-111.61
85243,Queen Creek,,AZ,Maricopa County,33.15,-111.54
85248,Chandler,Sun Lakes,AZ,Maricopa County,33.24,-111.96
85249,Chandler,,AZ,Maricopa County,33.24,-111.78
85250,Scottsdale,,AZ,Maricopa County,33.53,-111.89
85251,Scottsdale,,AZ,Maricopa County,33.49,-111.92
85253,Paradise Valley,"Paradise Vly, Scottsdale",AZ,Maricopa County,33.54,-111.96
85254,Scottsdale,,AZ,Maricopa County,33.61,-111.94
85255,Scottsdale,,AZ,Maricopa County,33.66,-111.87
85256,Scottsdale,,AZ,Maricopa County,33.5,-111.79
85257,Scottsdale,,AZ,Maricopa County,33.46,-111.92
85258,Scottsdale,,AZ,Maricopa County,33.56,-111.9
85259,Scottsdale,,AZ,Maricopa County,33.68,-111.73
85260,Scottsdale,,AZ,Maricopa County,33.61,-111.89
85262,Scottsdale,,AZ,Maricopa County,33.85,-111.78
85263,Rio Verde,Scottsdale,AZ,Maricopa County,33.73,-111.68
85264,Fort Mcdowell,Scottsdale,AZ,Maricopa County,33.75,-111.57
85266,Scottsdale,,AZ,Maricopa County,33.48,-111.92
85268,Fountain Hills,"Fountain Hls, Scottsdale",AZ,Maricopa County,33.6,-111.74
85272,Stanfield,,AZ,Pinal County,32.85,-111.97
85273,Superior,,AZ,Pinal County,33.28,-111.11
85278,Apache Junction,Apache Jct,AZ,Pinal County,33.41,-111.54
85279,Florence,,AZ,Pinal County,32.79,-111.21
85281,Tempe,,AZ,Maricopa County,33.43,-111.91
85282,Tempe,,AZ,Maricopa County,33.4,-111.92
85283,Tempe,Guadalupe,AZ,Maricopa County,33.36,-111.93
85284,Tempe,,AZ,Maricopa County,33.33,-111.93
85286,Chandler,,AZ,Maricopa County,33.27,-111.82
85290,Apache Junction,"Apache Jct, Tortilla Flat",AZ,Maricopa County,33.45,-111.63
85292,Winkelman,Dudleyville,AZ,Pinal County,32.94,-110.72
85293,Casa Grande,,AZ,Pinal County,32.85,-111.79
85294,Casa Grande,,AZ,Pinal County,32.92,-111.61
85295,Gilbert,,AZ,Maricopa County,33.3,-111.74
85296,Gilbert,,AZ,Maricopa County,33.3,-111.76
85297,Gilbert,,AZ,Maricopa County,33.26,-111.71
85298,Gilbert,,AZ,Maricopa County,33.24,-111.7
85301,Glendale,,AZ,Maricopa County,33.53,-112.18
85302,Glendale,,AZ,Maricopa County,33.57,-112.18
85303,Glendale,,AZ,Maricopa County,33.53,-112.22
85304,Glendale,,AZ,Maricopa County,33.59,-112.17
85305,Glendale,,AZ,Maricopa County,33.53,-112.26
85306,Glendale,,AZ,Maricopa County,33.62,-112.17
85307,Glendale,Luke Afb,AZ,Maricopa County,33.53,-112.31
85308,Glendale,,AZ,Maricopa County,33.66,-112.18
85309,Glendale Luke Afb,"Gbafaf, Glendale, Luke Afb",AZ,Maricopa County,33.53,-112.38
85310,Glendale,,AZ,Maricopa County,33.71,-112.17
85321,Ajo,,AZ,Pima County,32.15,-112.62
85322,Arlington,,AZ,Maricopa County,33.18,-112.79
85323,Avondale,,AZ,Maricopa County,33.44,-112.31
85324,Black Canyon City,"Black Cyn Cty, Rock Springs",AZ,Yavapai County,34.13,-112.13
85326,Buckeye,,AZ,Maricopa County,33.38,-112.55
85328,Cibola,,AZ,La Paz County,33.32,-114.64
85331,Cave Creek,,AZ,Maricopa County,33.8,-111.93
85333,Dateland,,AZ,Yuma County,32.94,-113.34
85335,El Mirage,,AZ,Maricopa County,33.59,-112.33
85337,Gila Bend,,AZ,Maricopa County,32.99,-112.9
85338,Goodyear,,AZ,Maricopa County,33.37,-112.38
85339,Laveen,,AZ,Maricopa County,33.3,-112.2
85340,Litchfield Park,Litchfield Pk,AZ,Maricopa County,33.51,-112.36
85342,Morristown,,AZ,Maricopa County,33.98,-112.44
85343,Palo Verde,,AZ,Maricopa County,33.32,-112.7
85344,Parker,,AZ,La Paz County,33.99,-114.23
85345,Peoria,,AZ,Maricopa County,33.57,-112.25
85347,Roll,,AZ,Yuma County,32.76,-113.87
85348,Salome,,AZ,La Paz County,33.72,-113.65
85350,Somerton,,AZ,Yuma County,32.53,-114.71
85351,Sun City,,AZ,Maricopa County,33.6,-112.28
85353,Tolleson,,AZ,Maricopa County,33.42,-112.27
85354,Tonopah,,AZ,Maricopa County,33.57,-113.02
85355,Waddell,,AZ,Maricopa County,33.55,-112.43
85356,Wellton,,AZ,Yuma County,32.7,-114.17
85361,Wittmann,,AZ,Maricopa County,33.72,-112.65
85363,Youngtown,,AZ,Maricopa County,33.58,-112.3
85364,Yuma,,AZ,Yuma County,32.68,-114.66
85365,Yuma,"Martinez Lake, Ypg, Yuma Proving Ground",AZ,Yuma County,32.72,-114.51
85367,Yuma,,AZ,Yuma County,32.68,-114.38
85373,Sun City,,AZ,Maricopa County,33.68,-112.31
85374,Surprise,Sun City,AZ,Maricopa County,33.64,-112.38
85375,Sun City West,Sun City,AZ,Maricopa County,33.67,-112.36
85378,Surprise,,AZ,Maricopa County,33.63,-112.34
85379,Surprise,Sun City,AZ,Maricopa County,33.6,-112.37
85381,Peoria,,AZ,Maricopa County,33.61,-112.23
85382,Peoria,,AZ,Maricopa County,33.65,-112.24
85383,Peoria,,AZ,Maricopa County,33.76,-112.24
85387,Surprise,"Sun City, Sun City West",AZ,Maricopa County,33.71,-112.4
85388,Surprise,,AZ,Maricopa County,33.61,-112.46
85390,Wickenburg,,AZ,Maricopa County,33.9,-112.9
85392,Avondale,,AZ,Maricopa County,33.47,-112.29
85395,Goodyear,,AZ,Maricopa County,33.47,-112.39
85396,Buckeye,,AZ,Maricopa County,33.56,-112.57
85501,Globe,,AZ,Gila County,33.62,-110.7
85533,Clifton,,AZ,Greenlee County,33.27,-109.27
85534,Duncan,,AZ,Greenlee County,32.76,-109.07
85535,Eden,,AZ,Graham County,32.97,-109.91
85539,Miami,,AZ,Gila County,33.4,-110.97
85540,Morenci,,AZ,Greenlee County,33.04,-109.37
85541,Payson,Star Valley,AZ,Gila County,34.19,-111.17
85542,Peridot,,AZ,Gila County,33.21,-110.53
85543,Pima,,AZ,Graham County,33,-109.88
85544,Pine,Strawberry,AZ,Gila County,34.32,-111.54
85545,Roosevelt,,AZ,Gila County,33.62,-111.03
85546,Safford,,AZ,Graham County,32.7,-109.65
85552,Thatcher,,AZ,Graham County,32.82,-109.78
85602,Benson,,AZ,Cochise County,32.19,-110.38
85603,Bisbee,,AZ,Cochise County,31.44,-109.87
85606,Cochise,,AZ,Cochise County,32.06,-109.91
85607,Douglas,,AZ,Cochise County,31.54,-109.46
85610,Elfrida,,AZ,Cochise County,31.73,-109.7
85611,Elgin,,AZ,Santa Cruz County,31.57,-110.54
85613,Fort Huachuca,Sierra Vista,AZ,Cochise County,31.52,-110.36
85614,Green Valley,"Madera Canyon, Sahuarita",AZ,Pima County,31.84,-111.06
85615,Hereford,,AZ,Cochise County,31.44,-110.23
85616,Huachuca City,,AZ,Cochise County,31.73,-110.31
85617,Mc Neal,,AZ,Cochise County,31.55,-109.69
85618,Mammoth,,AZ,Pinal County,32.68,-110.62
85621,Nogales,,AZ,Santa Cruz County,31.45,-110.83
85622,Green Valley,,AZ,Pima County,31.76,-110.85
85623,Oracle,,AZ,Pinal County,32.64,-110.84
85624,Patagonia,,AZ,Santa Cruz County,31.53,-110.71
85625,Pearce,Sunsites,AZ,Cochise County,31.86,-109.33
85629,Sahuarita,,AZ,Pima County,31.91,-110.9
85630,Saint David,,AZ,Cochise County,31.88,-110.18
85631,San Manuel,,AZ,Pinal County,32.62,-110.59
85632,San Simon,Portal,AZ,Cochise County,32,-109.21
85634,Sells,Pisinemo,AZ,Pima County,32,-111.93
85635,Sierra Vista,,AZ,Cochise County,31.59,-110.17
85637,Sonoita,,AZ,Pima County,31.75,-110.66
85638,Tombstone,,AZ,Cochise County,31.71,-110.04
85640,Tumacacori,,AZ,Santa Cruz County,31.55,-111.03
85641,Vail,"Corona, Corona De Tuc, Corona De Tucson, Santa Rita, Santa Rita Foothills",AZ,Pima County,31.95,-110.69
85643,Willcox,Ft Grant,AZ,Cochise County,32.43,-109.88
85645,Amado,,AZ,Santa Cruz County,31.71,-111.02
85648,Rio Rico,Nogales,AZ,Santa Cruz County,31.5,-111.06
85650,Sierra Vista,,AZ,Cochise County,31.5,-110.21
85653,Marana,,AZ,Pima County,32.45,-111.29
85658,Marana,,AZ,Pima County,32.51,-111.16
85701,Tucson,,AZ,Pima County,32.21,-110.96
85704,Tucson,Oro Valley,AZ,Pima County,32.33,-110.98
85705,Tucson,,AZ,Pima County,32.26,-111
85706,Tucson,,AZ,Pima County,32.07,-110.88
85708,Tucson,,AZ,Pima County,32.17,-110.87
85710,Tucson,,AZ,Pima County,32.22,-110.82
85711,Tucson,,AZ,Pima County,32.21,-110.88
85712,Tucson,,AZ,Pima County,32.25,-110.87
85713,Tucson,,AZ,Pima County,32.19,-110.98
85714,Tucson,,AZ,Pima County,32.16,-110.91
85715,Tucson,,AZ,Pima County,32.25,-110.82
85716,Tucson,,AZ,Pima County,32.24,-110.92
85718,Tucson,,AZ,Pima County,32.31,-110.92
85719,Tucson,,AZ,Pima County,32.24,-110.95
85730,Tucson,,AZ,Pima County,32.17,-110.79
85735,Tucson,,AZ,Pima County,32.06,-111.42
85736,Tucson,,AZ,Pima County,31.9,-111.36
85737,Tucson,Oro Valley,AZ,Pima County,32.43,-110.95
85739,Tucson,Saddlebrooke,AZ,Pima County,32.54,-110.95
85741,Tucson,,AZ,Pima County,32.33,-111.05
85742,Tucson,Oro Valley,AZ,Pima County,32.43,-111.03
85743,Tucson,,AZ,Pima County,32.3,-111.16
85745,Tucson,,AZ,Pima County,32.25,-111.08
85746,Tucson,,AZ,Pima County,32.09,-111.08
85747,Tucson,,AZ,Pima County,32.1,-110.68
85748,Tucson,,AZ,Pima County,32.21,-110.75
85749,Tucson,,AZ,Pima County,32.28,-110.73
85750,Tucson,,AZ,Pima County,32.29,-110.83
85755,Tucson,Oro Valley,AZ,Pima County,32.46,-110.97
85756,Tucson,,AZ,Pima County,32.07,-110.92
85757,Tucson,,AZ,Pima County,32.08,-111.11
85901,Show Low,,AZ,Navajo County,34.23,-110.07
85920,Alpine,,AZ,Apache County,33.83,-109.19
85922,Blue,,AZ,Greenlee County,33.52,-109.21
85924,Concho,,AZ,Apache County,34.51,-109.69
85925,Eagar,,AZ,Apache County,34.11,-109.38
85927,Greer,,AZ,Apache County,34,-109.48
85928,Heber,,AZ,Navajo County,34.53,-110.44
85929,Lakeside,,AZ,Navajo County,34.1,-110.08
85935,Pinetop,,AZ,Navajo County,34.08,-109.9
85936,Saint Johns,,AZ,Apache County,34.56,-109.33
85937,Snowflake,,AZ,Navajo County,34.64,-110.11
85938,Springerville,,AZ,Apache County,34.04,-109.2
86001,Flagstaff,,AZ,Coconino County,35.23,-111.72
86004,Flagstaff,,AZ,Coconino County,35.29,-111.32
86022,Fredonia,,AZ,Coconino County,36.74,-112.11
86024,Happy Jack,Flagstaff,AZ,Coconino County,34.73,-111.15
86025,Holbrook,,AZ,Navajo County,34.94,-110.09
86036,Marble Canyon,,AZ,Coconino County,36.74,-111.85
86038,Mormon Lake,Flagstaff,AZ,Coconino County,34.93,-111.47
86044,Tonalea,,AZ,Coconino County,36.91,-110.87
86046,Williams,,AZ,Coconino County,35.37,-112.26
86047,Winslow,,AZ,Navajo County,35.1,-110.64
86301,Prescott,,AZ,Yavapai County,34.62,-112.42
86303,Prescott,Groom Creek,AZ,Yavapai County,34.49,-112.44
86305,Prescott,Iron Springs,AZ,Yavapai County,34.76,-112.88
86314,Prescott Valley,Prescott Vly,AZ,Yavapai County,34.66,-112.29
86315,Prescott Valley,Prescott Vly,AZ,Yavapai County,34.69,-112.3
86321,Bagdad,,AZ,Yavapai County,34.5,-113.07
86322,Camp Verde,,AZ,Yavapai County,34.48,-111.78
86323,Chino Valley,,AZ,Yavapai County,34.77,-112.45
86324,Clarkdale,,AZ,Yavapai County,34.79,-112.1
86325,Cornville,,AZ,Yavapai County,34.73,-111.91
86326,Cottonwood,,AZ,Yavapai County,34.75,-112.01
86327,Dewey,,AZ,Yavapai County,34.56,-112.12
86330,Prescott,Iron Springs,AZ,Yavapai County,34.67,-112.52
86332,Kirkland,"Peeples Valley, Peeples Vly",AZ,Yavapai County,34.29,-112.66
86333,Mayer,"Bensch Ranch, Cordes Lakes, Spring Valley",AZ,Yavapai County,34.34,-112.03
86334,Paulden,,AZ,Yavapai County,34.9,-112.43
86335,Rimrock,,AZ,Yavapai County,34.68,-111.7
86336,Sedona,,AZ,Yavapai County,34.94,-111.94
86351,Sedona,,AZ,Yavapai County,34.75,-111.77
